SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10001264,Ishpur,Ishpur,0308,71,0,
10001265,Vichiya,Vichiya,0308,71,0,
10001266,Ganganpur,Ganganpur,0308,71,0,
10001267,Nagla Dhani,Nagla Dhani,0308,71,0,
10001268,Kishangarh,Kishangarh,0308,71,0,
10001269,Taliya,Taliya,0308,71,0,
10001270,Baroli,Baroli,0308,71,0,
10001271,Ramnagar,Ramnagar,0308,71,0,
10001272,Kamalpur,Kamalpur,0308,71,0,
10001273,Sahspur,Sahspur,0308,71,0,
10001274,Nagla Ninnar,Nagla Ninnar,0308,71,0,
10001275,Bajidpur,Bajidpur,0308,71,0,
10001276,Bhalaipur,Bhalaipur,0308,71,0,
10001277,Raj Pura,Raj Pura,0308,71,0,
10001278,Binaura,Binaura,0308,71,0,
10001279,N.Jaith,N.Jaith,0308,71,0,
10001280,Mangad pur,Mangad pur,0308,71,0,
10001281,Bhalol,Bhalol,0308,71,0,
10001282,Bhalol,Bhalol,0307,71,0,
10001283,Medupura,Medupura,0307,71,0,
10001284,Bijouri,Bijouri,0307,71,0,
10001285,Mariya,Mariya,0307,71,0,
10001286,Nagla Atip,Nagla Atip,0307,71,0,
10001287,Prahlad pura,Prahlad pura,0307,71,0,
10001288,Dharra,Dharra,0307,71,0,
10001289,Mayachak,Mayachak,0307,71,0,
10001290,Nagla bali,Nagla bali,0307,71,0,
10001291,Kokpura,Kokpura,0307,71,0,
10001292,Bandu pura,Bandu pura,0307,71,0,
10001293,Nagla Nankar,Nagla Nankar,0307,71,0,
10001294,Nagla Chetram,Nagla Chetram,0307,71,0,
10001295,Diuna Khurd,Diuna Khurd,0307,71,0,
10001296,Nagla Dalu,Nagla Dalu,0307,71,0,
10001297,Nagla Neru,Nagla Neru,0307,71,0,
10001298,Goshl pura,Goshl pura,0307,71,0,
10001299,Nagla Samnti,Nagla Samnti,0307,71,0,
10001300,Guhtiya kalan,Guhtiya kalan,0307,71,0,
10001301,Guhtiya Khurd,Guhtiya Khurd,0307,71,0,
10001302,Nagla Bhami,Nagla Bhami,0307,71,0,
10001303,Nagla Chouhan,Nagla Chouhan,0307,71,0,
10001304,Shokha,Shokha,0307,71,0,
10001305,Barouliya,Barouliya,0307,71,0,
10001306,Nagla Dheeraj,Nagla Dheeraj,0307,71,0,
10001307,Bajeed pur,Bajeed pur,0307,71,0,
10001308,Sahbaj pur,Sahbaj pur,0307,71,0,
10001309,Kasela,Kasela,0307,71,0,
10001310,Nagla Abir,Nagla Abir,0307,71,0,
10001311,Nagla Chintamin,Nagla Chintamin,0307,71,0,
10001312,Nagla Murli,Nagla Murli,0307,71,0,
10001313,Nagla Jodha,Nagla Jodha,0307,71,0,
10001314,Nagla Mohan,Nagla Mohan,0307,71,0,
10001315,Nagla Dayaram,Nagla Dayaram,0309,71,0,
10001316,Vidyapur,Vidyapur,0067,15,0,
10001317,Bharangarpur,Bharangarpur,0067,15,0,
10001318,Mori,Mori,0067,15,0,
10001319,Barauli,Barauli,0067,15,0,
10001320,Parwar,Parwar,0277,63,0,
10001321,Janaupur,Janaupur,0277,63,0,
10001322,Siktauti,Siktauti,0277,63,0,
10001323,Reoti (Urban),Reoti (Urban),0279,63,0,
10001324,Moon Chhapara,Moon Chhapara,0279,63,0,
10001325,Gaighat,Gaighat,0279,63,0,
10001326,BAKRPUR BALENI,BAKRPUR BALENI,0035,8,0,
10001327,DANT NAGAR,DANT NAGAR,0035,8,0,
10001328,HABIBPUR NAGLA,HABIBPUR NAGLA,0035,8,0,
10001329,GHATOLI,GHATOLI,0035,8,0,
10001330,BAKRPUR BALENI,BAKRPUR BALENI,0,8,0,
10001331,BAKRPUR BALENI,BAKRPUR BALENI,0036,8,0,
10001332,DANT NAGAR,DANT NAGAR,0036,8,0,
10001333,HABIBPUR NAGLA,HABIBPUR NAGLA,0036,8,0,
10001334,GHATOLI,GHATOLI,0036,8,0,
10001335,PUTHAD,PUTHAD,0036,8,0,
10001336,AMRPUR GADHI,AMRPUR GADHI,0036,8,0,
10001337,DHIKOLI I,DHIKOLI I,0036,8,0,
10001338,DHIKOLI II,DHIKOLI II,0036,8,0,
10001339,HARIA KHERA,HARIA KHERA,0036,8,0,
10001340,NAVADA,NAVADA,0036,8,0,
10001341,SOBHAPUR,SOBHAPUR,0036,8,0,
10001342,KHERKA,KHERKA,0036,8,0,
10001343,HARACIYA,HARACIYA,0036,8,0,
10001344,KHINDORA,KHINDORA,0036,8,0,
10001345,MAVI KHURD,MAVI KHURD,0036,8,0,
10001346,KANSPUTHI,KANSPUTHI,0036,8,0,
10001347,ROSHAN GHAR,ROSHAN GHAR,0036,8,0,
10001348,DOLTPUR,DOLTPUR,0036,8,0,
10001349,SAIDBHAR,SAIDBHAR,0036,8,0,
10001350,SAKALPUTHI,SAKALPUTHI,0036,8,0,
10001351,MAVLA,MAVLA,0036,8,0,
10001352,RATANPURI,RATANPURI,0036,8,0,
10001353,BASATIKRI,BASATIKRI,0036,8,0,
10001354,KHASPUR,KHASPUR,0036,8,0,
10001355,Jaingara,Jaingara,0066,15,0,
10001356,B.Bobla,B.Bobla,0066,15,0,
10001357,,,0066,15,0,
10001358,V.Jotiraj,V.Jotiraj,0066,15,0,
10001359,B.Raimal,B.Raimal,0066,15,0,
10001360,Kurra,,0155,35,0,
10001361,Kusmara,&nbsp;,0151,35,0,
10001362,Chhiriya khurd,,0151,35,0,
10001363,Lahudi,,0151,35,0,
10001364,Lagampura,,0151,35,0,
10001365,Barguwan,,0151,35,0,
10001366,Baroli,,0151,35,0,
10001367,Choti Khod,,0151,35,0,
10001368,Badi khod,,0151,35,0,
10001369,Pura Umri,,0151,35,0,
10001370,Umri,,0151,35,0,
10001371,Kusmara,,0155,35,0,
10001372,Chhiriya khurd,,0155,35,0,
10001373,Lahudi,,0155,35,0,
10001374,Lagampura,,0155,35,0,
10001375,Barguwan,,0155,35,0,
10001376,Baroli,,0155,35,0,
10001377,Choti Khod,,0155,35,0,
10001378,Badi khod,,0155,35,0,
10001379,Pura Umri,,0155,35,0,
10001380,Umri,,0155,35,0,
10001381,Shiv Rampurwa,,0101,23,0,
10001382,BARCIYA,BARCIYA,0036,8,0,
10001383,PURAMHADEV,PURAMHADEV,0036,8,0,
10001384,Kolapurwa,,0101,23,0,
10001385,Rauliya Tanda,,0101,23,0,
10001386,Kewalpurwa,,0101,23,0,
10001387,Chamaranpurwa,,0101,23,0,
10001388,Belhari,,0101,23,0,
10001389,Ahiranpurwa,,0101,23,0,
10001390,Nakha,,0101,23,0,
10001391,Asogapur,,0101,23,0,
10001392,Chandouli,Chandouli,0115,26,0,
10001393,Harouni,Harouni,0115,26,0,
10001394,Pilkhana,Pilkhana,0115,26,0,
10001395,Koroura,Koroura,0115,26,0,
10001396,Maljha,Maljha,0115,26,0,
10001397,Suraj khera,Suraj khera,0115,26,0,
10001398,Lou Khera Dhoura,Lou Khera Dhoura,0115,26,0,
10001399,Maharaj Ganj,Maharaj Ganj,0115,26,0,
10001400,Meer khera,Meer khera,0115,26,0,
10001401,Sekhu pur Tareha,Sekhu pur Tareha,0115,26,0,
10001402,Gayadeen khera,Gayadeen khera,0115,26,0,
10001403,Poora,Poora,0115,26,0,
10001404,Jajumou Roykhera,Jajumou Roykhera,0115,26,0,
10001405,Barouna,Barouna,0115,26,0,
10001406,Gajakhera Bhanpur,Gajakhera Bhanpur,0115,26,0,
10001407,Haseva,Haseva,0115,26,0,
10001408,Munshi Ganj,Munshi Ganj,0115,26,0,
10001409,Chak kushahari,Chak kushahari,0115,26,0,
10001410,Moulabakipur,Moulabakipur,0115,26,0,
10001411,Ninde mou Katara,Ninde mou Katara,0115,26,0,
10001412,Ninde mou Bichpari,Ninde mou Bichpari,0115,26,0,
10001413,Bamhana Khera,Bamhana Khera,0115,26,0,
10001414,HajiyapurMunni Khera,HajiyapurMunni Khera,0115,26,0,
10001415,Bhavan Khera,Bhavan Khera,0115,26,0,
10001416,Mehandi Khera,Mehandi Khera,0115,26,0,
10001417,Rani Khera,Rani Khera,0115,26,0,
10001418,Bibipur,Bibipur,0115,26,0,
10001419,Chiryari,Chiryari,0115,26,0,
10001420,Bad bada khera,Bad bada khera,0115,26,0,
10001421,Avagojha,Avagojha,0115,26,0,
10001422,Nai Sarai,Nai Sarai,0115,26,0,
10001423,Baruahar-Molvikhera,Baruahar-Molvikhera,0115,26,0,
10001424,Harinam Khera,Harinam Khera,0115,26,0,
10001425,Paragi Khera,Paragi Khera,0115,26,0,
10001426,Jasmanda,Jasmanda,0115,26,0,
10001427,Ganesh Khera,Ganesh Khera,0115,26,0,
10001428,Giravar Khera,Giravar Khera,0115,26,0,
10001429,Sattidin Khera,Sattidin Khera,0115,26,0,
10001430,Khandvari,Khandvari,0115,26,0,
10001431,Jai govind Khera,Jai govind Khera,0115,26,0,
10001432,Udhava Khera,Udhava Khera,0115,26,0,
10001433,Aga Khera,Aga Khera,0115,26,0,
10001434,Jamalpur Madhi,Jamalpur Madhi,0115,26,0,
10001435,Hulas Khera,Hulas Khera,0115,26,0,
10001436,Baktouri Khera,Baktouri Khera,0115,26,0,
10001437,Lakhoura-Bhatpura,Lakhoura-Bhatpura,0115,26,0,
10001438,Singhanapur,Singhanapur,0115,26,0,
10001439,BAKULIKHEDHA,BAKULIKHEDHA,0117,26,0,
10001440,CHHATAKHEDHA,CHHATAKHEDHA,0117,26,0,
10001441,AMRAPUR,AMRAPUR,0117,26,0,
10001442,KEDARKHEDHA,KEDARKHEDHA,0117,26,0,
10001443,HULIYAKHEDHA,HULIYAKHEDHA,0117,26,0,
10001444,BHULEMAU,BHULEMAU,0117,26,0,
10001445,BHOLAGANJ,BHOLAGANJ,0117,26,0,
10001446,Yadunandankhedha,Yadunandankhedha,0117,26,0,
10001447,Bastikhedha,Bastikhedha,0117,26,0,
10001448,Singhpuyr,Singhpuyr,0117,26,0,
10001449,Ishapur,Ishapur,0117,26,0,
10001450,Rajakhedha,Rajakhedha,0117,26,0,
10001451,ChamrahiyaChamrahiya,Chamrahiya,0117,26,0,
10001452,Purainikhehda,Purainikhehda,0117,26,0,
10001453,Amrikhehda,Amrikhehda,0117,26,0,
10001454,Keshrikhehda,Keshrikhehda,0117,26,0,
10001455,Sabhaga,Sabhaga,0117,26,0,
10001456,Kauwagadi,Kauwagadi,0117,26,0,
10001457,Dela,Dela,0117,26,0,
10001458,Jafarkhehda,Jafarkhehda,0117,26,0,
10001459,Vajeerkhedha,Vajeerkhedha,0117,26,0,
10001460,Bahraura,Bahraura,0117,26,0,
10001461,Shivrajkhedha,Shivrajkhedha,0117,26,0,
10001462,Arjunkhedha,Arjunkhedha,0117,26,0,
10001463,Ekghara,Ekghara,0114,26,0,
10001464,Harchandpur,Harchandpur,0117,26,0,
10001465,Mahrajkhedha,Mahrajkhedha,0117,26,0,
10001466,Prabhuwakhedha,Prabhuwakhedha,0117,26,0,
10001467,Dinaikhedha,Dinaikhedha,0117,26,0,
10001468,Aganuakhedha,Aganuakhedha,0117,26,0,
10001469,Kaimapur,Kaimapur,0117,26,0,
10001470,Pangakhedha,Pangakhedha,0117,26,0,
10001471,,,0117,26,0,
10001472,Shivdeenkhedha,Shivdeenkhedha,0117,26,0,
10001473,Nayakhedha,Nayakhedha,0117,26,0,
10001474,Patehra,Patehra,0117,26,0,
10001475,Dundikhedha,Dundikhedha,0117,26,0,
10001476,Shivpura,Shivpura,0117,26,0,
10001477,Jamurpur,Jamurpur,0117,26,0,
10001478,Vikkakhedha,Vikkakhedha,0117,26,0,
10001479,Deenakhedha,Deenakhedha,0117,26,0,
10001480,Gopalkhedha,Gopalkhedha,0117,26,0,
10001481,Bewal,Bewal,0117,26,0,
10001482,Manshakhedha,Manshakhedha,0117,26,0,
10001483,Kodiyakhedha,Kodiyakhedha,0117,26,0,
10001484,Badekhedha,Badekhedha,0117,26,0,
10001485,Choki per ka khedha,Choki per ka khedha,0117,26,0,
10001486,Devidayalkhedha,Devidayalkhedha,0117,26,0,
10001487,Kuttikhedha,Kuttikhedha,0117,26,0,
10001488,Kundankhedha,Kundankhedha,0117,26,0,
10001489,Badrikhedha,Badrikhedha,0117,26,0,
10001490,Nayagawn,Nayagawn,0117,26,0,
10001491,Kedarnathkhedha,Kedarnathkhedha,0117,26,0,
10001492,Deewankhedha,Deewankhedha,0117,26,0,
10001493,Newajkhedha,Newajkhedha,0117,26,0,
10001494,Tamolinkhehda,Tamolinkhehda,0117,26,0,
10001495,Sahidunkhedha,Sahidunkhedha,0117,26,0,
10001496,Ameerganj,Ameerganj,0117,26,0,
10001497,Bibikhedha,Bibikhedha,0117,26,0,
10001498,Jaan ali khedha,Jaan ali khedha,0117,26,0,
10001499,Munavvarkhedha,Munavvarkhedha,0117,26,0,
10001500,Bakarganj,Bakarganj,0117,26,0,
10001501,Nawaw,Nawaw,0117,26,0,
10001502,Ajam alikhedha,Ajam alikhedha,0117,26,0,
10001503,Madhaukhedha,Madhaukhedha,0117,26,0,
10001504,Mirjakhedha,Mirjakhedha,0117,26,0,
10001505,Sahadatganj,Sahadatganj,0117,26,0,
10001506,Tripurarpur kala,Tripurarpur kala,0117,26,0,
10001507,Tripurarpur khurd,Tripurarpur khurd,0117,26,0,
10001508,Poorankhedha,Poorankhedha,0117,26,0,
10001509,Rambhakhedha,Rambhakhedha,0117,26,0,
10001510,Turkaha,Turkaha,0117,26,0,
10001511,Ramdayalkhedha,Ramdayalkhedha,0117,26,0,
10001512,Poorandaskhedha,Poorandaskhedha,0117,26,0,
10001513,Raghunathpur,Raghunathpur,0117,26,0,
10001514,Lakhmademau,Lakhmademau,0117,26,0,
10001515,Gayabakshkhedha,Gayabakshkhedha,0117,26,0,
10001516,Juggakhedha,Juggakhedha,0117,26,0,
10001517,Shivratankhedha,Shivratankhedha,0117,26,0,
10001518,Babaukhehda,Babaukhehda,0117,26,0,
10001519,Heerakhedha,Heerakhedha,0117,26,0,
10001520,Baurikhedha,Baurikhedha,0117,26,0,
10001521,Roopkhedha,Roopkhedha,0117,26,0,
10001522,Chhedakhedha,Chhedakhedha,0117,26,0,
10001523,Pakra bujurg,Pakra bujurg,0117,26,0,
10001524,Purandarpur,Purandarpur,0117,26,0,
10001525,Thokerypur,Thokerypur,0117,26,0,
10001526,Baijuamau,Baijuamau,0117,26,0,
10001527,Shambhuratakhedha,Shambhuratakhedha,0117,26,0,
10001528,Ramkhedha,Ramkhedha,0117,26,0,
10001529,Raghukhedha,Raghukhedha,0117,26,0,
10001530,Bhutahihar,Bhutahihar,0117,26,0,
10001531,Mohabbatpur Ahir,,0074,16,0,
10001532,Chari Chappar,,0074,16,0,
10001533,Haviliya,Rahimapur,0142,32,41389,148501
10001534,1234,0256666,0196,46,57026,164017
10001535,Shri Nagar,Atsu,0142,32,41387,148499
10001536,Alamgirpur,Atsu,0142,32,41387,148499
10001537,Prathvipur,Atsu,0142,32,41387,148499
10001538,Na. Dheer,Na. Dheer,0073,16,16861,125696
10001539,ALINAGAR,ALINAGAR,0243,56,76138,183072
10001540,Bigahi,Bigahi,0278,63,92419,199323
10001541,DERA BAWALI,DERA BAWALI,0308,71,18765,215054
10001542,Nagala Agar,Nagala Agar,0308,71,18750,215039
10001543,hiraudi,hiraudi,0308,71,18766,215055
10001544,Bigor,Bigor,0308,71,18657,214946
10001545,Herapur,Herapur,0308,71,18663,214952
10001546,PURSARI,PURSARI,0308,71,18743,215032
10001547,Jaichandpur katghara,Jaichandpur katghara,0224,51,0,
10001548,Saurupur,Saurupur,0224,51,0,
10001549,Sarwantara,Sarwantara,0224,51,0,
10001550,badhara,badhara,0256,59,81810,
10001551,achkamau,kuti ghat,0201,46,58394,165387
10001552,achkamau,malle pur,0201,46,58394,165387
10001553,Naya Purwa,Naya Purwa,0153,35,44363,
10001554,Navalpura,Navalpura,0153,35,44363,
10001555,Dwarika Puri,Dwarika Puri,0153,35,44363,
10001556,Vasantal,Vasantal,0153,35,44363,
10001557,Pal Madiya,Pal Madiya,0153,35,44276,
10001558,Magha Pur,Magha Pur,0153,35,44419,
10001559,Choti Madiya,Choti Madiya,0153,35,44255,
10001560,Anada pur,Anand pur,0311,72,17683,
10001561,Samaspur Dengri,Dengari,0311,72,17652,
10001562,Tarwa,Tarwa,0153,35,44309,
10001563,Darwa,Darwa,0153,35,44309,
10001564,Patti Pura,Patti Pura,0153,35,44330,
10001565,Preetam Pur,Preetam Pur,0153,35,44347,
10001566,Jagan Nath Pur,Jagan Nath Pur,0153,35,44347,
10001567,suman yadav,kuvati,0288,65,97071,204009
10001568,ANCHWARA,ANCHWARA,0174,40,48500,0
10001569,jagammanpur,jagammanpur,0151,35,43800,0
10001570,Dumduma,Dumduma,0208,48,60481,0
10001571,PAKHANPUR,PAKHANPUR,0210,48,61642,0
10001572,Mominpur Kewtahiya,Mominpur Kewtahiya,0210,48,61642,0
10001573,DADWA SULTANPUR,DADWA SULTANPUR,0210,48,61642,0
10001574,BHAUSIMPUR,BHAUSIMPUR,0210,48,61701,0
10001575,PETHIYA SOUTH,PETHIYA SOUTH,0210,48,61568,0
10001576,BHIKHARIPUR,BHIKHARIPUR,0210,48,61607,0
10001577,DOHRIPUR ALVALPUR,DOHRIPUR ALVALPUR,0210,48,61521,0
10001578,BHIKHPUR,BHIKHPUR,0210,48,61429,0
10001579,BHAUSIMPUR,BHAUSIMPUR,0210,48,61561,0
10001580,BARSHAYE,BARSHAYE,0210,48,61587,0
10001581,CHATAR PAL,CHATAR PAL,0210,48,61652,0
10001582,JAISINGHPUR,JAISINGHPUR,0210,48,61652,0
10001583,NAYA NAGAR KUTIYWA,NAYA NAGAR KUTIYWA,0210,48,61666,0
10001584,PARETHAWA,PARETHAWA,0210,48,61666,0
10001585,KUTIYAWA GHUTATHWA,KUTIYAWA GHUTATHWA,0210,48,61663,0
10001586,MUSAITPUR SUMWA,MUSAITPUR SUMWA,0210,48,61663,0
10001587,BHATTPURWA,BHATTPURWA,0210,48,61629,0
10001588,NAYA NAGAR,NAYA NAGAR,0210,48,61629,0
10001589,GAURA ADHIYARWA,GAURA ADHIYARWA,0210,48,61629,0
10001590,ADHIYARWA,ADHIYARWA,0210,48,61629,0
10001591,GAURA THAKURANA,GAURA THAKURANA,0210,48,61629,0
10001592,JALALPUR SHIURA,JALALPUR SHIURA,0210,48,61644,0
10001593,BASHIRAHA,BASHIRAHA,0210,48,61644,0
10001594,DASTPUR,DASTPUR,0210,48,61644,0
10001595,SHIVRAJPUR SARAIYA,SHIVRAJPUR SARAIYA,0210,48,61670,0
10001596,DADHIYA,DADHIYA,0210,48,61677,0
10001597,PAKADIYA DADWA,PAKADIYA DADWA,0210,48,61677,0
10001598,AATANGI SUBARPUR,AATANGI SUBARPUR,0210,48,61677,0
10001599,BHATTAPURWA,BHATTAPURWA,0210,48,61677,0
10001600,JAGDISHPUR BRAHIMPUR,JAGDISHPUR BRAHIMPUR,0210,48,61677,0
10001601,USARPUR ULLAHPUR,USARPUR ULLAHPUR,0210,48,61677,0
10001602,NAILI,NAILI,0210,48,61505,0
10001603,NASIRPUR BHUARA,NASIRPUR BHUARA,0210,48,61677,0
10001604,USKI,USKI,0210,48,61677,0
10001605,USHMAPUR,USHMAPUR,0210,48,61677,0
10001606,KALYANPUR BAHWA,KALYANPUR BAHWA,0210,48,61677,0
10001607,KALYANPUR PURWA,KALYANPUR PURWA,0210,48,61677,0
10001608,KHANDWA,KHANDWA,0210,48,61716,0
10001609,ISMAILPUR,ISMAILPUR,0210,48,61698,0
10001610,GANGILA SAHNEMAU,GANGILA SAHNEMAU,0210,48,61709,0
10001611,MAHMOODPUR JAINAPUR,MAHMOODPUR JAINAPUR,0210,48,61709,0
10001612,BANHRA,BANHRA,0210,48,61709,0
10001613,BASAUDHI,BASAUDHI,0210,48,61568,0
10001614,DAKHARPUR,DAKHARPUR,0210,48,61568,0
10001615,TIHAIYA,TIHAIYA,0210,48,61568,0
10001616,DUBKHAR,DUBKHAR,0210,48,61568,0
10001617,RUDAIN,RUDAIN,0210,48,61568,0
10001618,RAMPUR,RAMPUR,0210,48,61617,0
10001619,MASEDHA,MASEDHA,0210,48,61568,0
10001620,AMAULI,AMAULI,0210,48,61568,0
10001621,LALA KA PURA,LALA KA PURA,0210,48,61568,0
10001622,LONIYANA,LONIYANA,0210,48,61568,0
10001623,BAISHANA,BAISHANA,0210,48,61568,0
10001624,PETHIYA NORTH,PETHIYA NORTH,0210,48,61568,0
10001625,MAKHAIPUR MIDIL,MAKHAIPUR MIDIL,0210,48,61547,0
10001626,MAKHAIPUR WEST,MAKHAIPUR WEST,0210,48,61701,0
10001627,MAKHAIPUR EAST,MAKHAIPUR EAST,0210,48,61701,0
10001628,SULHANTARA,SULHANTARA,0210,48,61701,0
10001629,BAKSHPUR,BAKSHPUR,0210,48,61701,0
10001630,BAKSHPUR EAST,BAKSHPUR EAST,0210,48,61701,0
10001631,HARAKPUR,HARAKPUR,0210,48,61701,0
10001632,PURWA,PURWA,0210,48,61701,0
10001633,BHAIRAM KA PURA,BHAIRAM KA PURA,0210,48,61505,0
10001634,SODOWAN,SODOWAN,0210,48,61505,0
10001635,NAMALDIPUR,NAMALDIPUR,0210,48,61505,0
10001636,KAJRI,KAJRI,0210,48,61505,0
10001637,KHANPUR,KHANPUR,0210,48,61547,0
10001638,LAHANGI KA PURA,LAHANGI KA PURA,0210,48,61691,0
10001639,KAKARDILLA,KAKARDILLA,0210,48,61691,0
10001640,NARIYAWA,NARIYAWA,0210,48,61691,0
10001641,SEEHMAI MOLANAPUR,SEEHMAI MOLANAPUR,0210,48,61691,0
10001642,MANIKRAI,MANIKRAI,0210,48,61691,0
10001643,SIKROHAR MAHIYAPAAR,SIKROHAR MAHIYAPAAR,0210,48,61699,0
10001644,SIKROHAR DIHAWA,SIKROHAR DIHAWA,0210,48,61699,0
10001645,KANAKPATTI BAHORIKPUR,KANAKPATTI BAHORIKPUR,0210,48,61607,0
10001646,KAVEERPUR,KAVEERPUR,0210,48,61607,0
10001647,ESARPUR,ESARPUR,0210,48,61547,0
10001648,BIKHARIPUR,BIKHARIPUR,0210,48,61607,0
10001649,MAHAPUR CHANAIPUR,MAHAPUR CHANAIPUR,0210,48,61611,0
10001650,MALETHU,MALETHU,0210,48,61611,0
10001651,PALIYA FAREEDPUR,PALIYA FAREEDPUR,0210,48,61611,0
10001652,MEERPUR KAKRAHWA,MEERPUR KAKRAHWA,0210,48,61611,0
10001653,SHEKHPUR BAHWAPUR,SHEKHPUR BAHWAPUR,0210,48,61611,0
10001654,RATANPUR GHOSIYANA,RATANPUR GHOSIYANA,0210,48,61611,0
10001655,KISUNPATTI,KISUNPATTI,0210,48,61617,0
10001656,BADALPUR,BADALPUR,0210,48,61617,0
10001657,JAMALPUR,JAMALPUR,0210,48,61617,0
10001658,GHATKANA,GHATKANA,0210,48,61617,0
10001659,SAMASPUR,SAMASPUR,0210,48,61617,0
10001660,DIHWA BANGAON,DIHWA BANGAON,0210,48,61657,0
10001661,TEDHAWA,TEDHAWA,0210,48,61657,0
10001662,MAHTHA PANDIT KA PURA,MAHTHA PANDIT KA PURA,0210,48,61657,0
10001663,MADARABAD,MADARABAD,0210,48,61496,0
10001664,SONAHRA,SONAHRA,0210,48,61496,0
10001665,SUBEDAR KA PURA,SUBEDAR KA PURA,0210,48,61496,0
10001666,HARIPUR,HARIPUR,0210,48,61493,0
10001667,KARMULHA,KARMULHA,0210,48,61493,0
10001668,JAGDISHPUR,JAGDISHPUR,0210,48,61493,0
10001669,HARIPUR HITEPUR,HARIPUR HITEPUR,0210,48,61493,0
10001670,MAHAYE SANGAPUR,MAHAYE SANGAPUR,0210,48,61493,0
10001671,UKRA ESARPUR,UKRA ESARPUR,0210,48,61493,0
10001672,MEERPUR,MEERPUR,0210,48,61521,0
10001673,ALEEMPUR,ALEEMPUR,0210,48,61521,0
10001674,NASIRPUR,NASIRPUR,0210,48,61521,0
10001675,BELAHARI DAWA,BELAHARI DAWA,0210,48,61521,0
10001676,ALIGANJ MAHRAJGANJ,ALIGANJ MAHRAJGANJ,0210,48,61521,0
10001677,KAVEERPUR MAHRAJGANJ,KAVEERPUR MAHRAJGANJ,0210,48,61521,0
10001678,ALAVALPUR RASOOLPUR,ALAVALPUR RASOOLPUR,0210,48,61521,0
10001679,ALAVALPUR MURADPUR,ALAVALPUR MURADPUR,0210,48,61521,0
10001680,DOHARIPUR ALAVALPUR,DOHARIPUR ALAVALPUR,0210,48,61521,0
10001681,PACHAUKH,PACHAUKH,0210,48,61521,0
10001682,PACHAUKH CHAKAPAR,PACHAUKH CHAKAPAR,0210,48,61521,0
10001683,PACHAUKH PURWA,PACHAUKH PURWA,0210,48,61521,0
10001684,PACHAUKH ALIPATTI,PACHAUKH ALIPATTI,0210,48,61521,0
10001685,MALPURA,MALPURA,0210,48,61522,0
10001686,HAZIPUR,HAZIPUR,0210,48,61522,0
10001687,MANGURADILLA,MANGURADILLA,0210,48,61522,0
10001688,MIRZAPUR,MIRZAPUR,0210,48,61522,0
10001689,AULIYAPUR MITURJAPUR,AULIYAPUR MITURJAPUR,0210,48,61429,0
10001690,SAMMANPUR,SAMMANPUR,0210,48,61429,0
10001691,CHAKIYA DAMODARPUR,CHAKIYA DAMODARPUR,0210,48,61561,0
10001692,KATANT,KATANT,0210,48,61561,0
10001693,ASMANPATTI,ASMANPATTI,0210,48,61561,0
10001694,ASAUAPAR MOHRAI,ASAUAPAR MOHRAI,0210,48,61556,0
10001695,BALLIPUR MUBARAKPUR,BALLIPUR MUBARAKPUR,0210,48,61556,0
10001696,SALADIPUR,SALADIPUR,0210,48,61556,0
10001697,BRAHIMPUR,BRAHIMPUR,0210,48,61556,0
10001698,LONIYANA KESHAVPUR,LONIYANA KESHAVPUR,0210,48,61556,0
10001699,RAMCHANPUR KESHAVPUR,RAMCHANPUR KESHAVPUR,0210,48,61556,0
10001700,KHANDWA KESHAVPUR,KHANDWA KESHAVPUR,0210,48,61556,0
10001701,CHAKIYA,CHAKIYA,0210,48,61556,0
10001702,ASTHALWA,ASTHALWA,0210,48,61547,0
10001703,SAHSULEMPUR,SAHSULEMPUR,0210,48,61547,0
10001704,TULSIPUR DANPUR,TULSIPUR DANPUR,0210,48,61532,0
10001705,MOHADDIPUR,MOHADDIPUR,0210,48,61532,0
10001706,PAHADPUR DADWA,PAHADPUR DADWA,0210,48,61532,0
10001707,BARSAYE,BARSAYE,0210,48,61587,0
10001708,GAYNPUR HAIBATPUR,GAYNPUR HAIBATPUR,0210,48,61642,0
10001709,HAIBATPUR BISHRAMPUR,HAIBATPUR BISHRAMPUR,0210,48,61642,0
